1519137995651245946,37.535481076666663114,127.06012820499999805,328606.92384550510906,4156045.9302587751299,22.804899999999999949,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,212.49799999999999045,27.33510000000000062,50.624499999999997613,D
1519137996651062350,37.535365531666670336,127.06006447833333084,328601.02829416003078,4156033.225602934137,23.26419999999999888,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,212.02000000000001023,27.118999999999999773,50.2242999999999995,D
1519137997651019811,37.535251278333333858,127.06000103499999909,328595.16071959980763,4156020.6637573647313,23.882200000000000983,4,11,1,0.0060000000000000001249,0.0040000000000000000833,0.020000000000000000416,1,212.32599999999999341,26.76150000000000162,49.56239999999999668,D
1519137998650463020,37.535138355000000843,127.05993810833334123,328589.34182773844805,4156008.2485499815084,24.446100000000001273,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,212.41999999999998749,26.432999999999999829,48.953800000000001091,D
1519137999650131076,37.535026583333333861,127.05987588166665603,328583.58741036232095,4155995.9598585241474,25.038399999999999324,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,212.37899999999999068,26.271699999999999164,48.655200000000000671,D
1519138000651184989,37.53491544833332938,127.05981464166667649,328577.92161907581612,4155983.7400157586671,25.526900000000001256,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,211.93600000000000705,26.099000000000000199,48.335299999999996601,D
1519138001651384626,37.534804205000000366,127.05975501833333396,328572.39841643441468,4155971.5052074911073,25.943699999999999761,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,211.48300000000000409,26.058900000000001285,48.261099999999999,D
1519138002649895532,37.534692845000002137,127.0596955316666623,328566.88700771762524,4155959.2572079831734,26.272999999999999687,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,211.24199999999999022,25.907699999999998397,47.981099999999997863,D
1519138003655330747,37.534581365000001085,127.05963561166666409,328561.3370187135879,4155946.9966869316995,26.593900000000001427,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.014999999999999999445,1,211.35300000000000864,26.168099999999999028,48.463400000000000034,D
1519138004655782704,37.534469171666664522,127.05957528166666748,328555.7491520998301,4155934.6577656799927,26.803000000000000824,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.017000000000000001221,1,211.59200000000001296,26.323299999999999699,48.750799999999998136,D
1519138005653022157,37.534356458333334672,127.05951390666665191,328550.06774003512692,4155922.2630547322333,27.058199999999999363,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.017000000000000001221,1,212.09800000000001319,26.534500000000001307,49.141899999999999693,D
1519138006650411641,37.534242916666670453,127.05945080333334829,328544.23169448552653,4155909.7795880506746,27.175100000000000477,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.017000000000000001221,1,212.58699999999998909,26.857700000000001239,49.740499999999997272,D
1519138007650775007,37.534128081666672472,127.05938592333332338,328538.23567859479226,4155897.1558577748947,27.24170000000000158,4,11,1,0.0060000000000000001249,0.0040000000000000000833,0.022999999999999999611,1,212.92300000000000182,27.408200000000000784,50.759900000000001796,D
1519138008653038157,37.534012001666660296,127.05931846166667754,328532.00866975192912,4155884.398695695214,27.311699999999998312,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.018999999999999999528,1,213.46100000000001273,27.810199999999998255,51.50460000000000349,D
1519138009651020031,37.533893926666664242,127.05924985333334121,328525.67574991856236,4155871.4222647072747,27.364399999999999835,4,11,1,0.0050000000000000001041,0.0030000000000000000625,0.01799999999999999864,1,213.12600000000000477,28.376699999999999591,52.553699999999999193,D
1519138010650472575,37.533774045000001252,127.05918119000001809,328519.33381300547626,4155858.2454709960148,27.419499999999999318,4,11,1,0.01799999999999999864,0.012999999999999999403,0.069000000000000005773,1,212.78800000000001091,28.602599999999998914,52.972000000000001307,D
1519138011651138201,37.533652206666673123,127.05911158166667008,328512.90387137141079,4155844.8532942365855,27.487899999999999778,4,12,1,0.014999999999999999445,0.010999999999999999362,0.057000000000000002054,1,212.95099999999999341,29.149100000000000676,53.984099999999997976,D
1519138012651617738,37.533528568333331066,127.05904099666668117,328506.38348489184864,4155831.2631760938093,27.576000000000000512,4,12,1,0.014999999999999999445,0.010000000000000000208,0.057000000000000002054,1,212.84700000000000841,29.586899999999999977,54.795000000000001705,D
1519138013650454486,37.533403076666665754,127.05896963833332336,328499.79049784806557,4155817.468827933073,27.559200000000000585,4,11,0.94999999999999995559,0.014999999999999999445,0.010000000000000000208,0.048000000000000000999,1,212.72399999999998954,29.900400000000001199,55.375500000000002387,D
